date,time,hourly_temperature_2m,hourly_apparent_temperature,hourly_precipitation,hourly_weather_code,hourly_relative_humidity_2m
2025-03-26,16:00,19.1025,15.944454,0.0,0.0,29.0
2025-03-26,17:00,20.0525,17.46827,0.0,0.0,30.0
2025-03-26,18:00,21.1025,18.573044,0.0,0.0,30.0
2025-03-26,19:00,21.8025,18.831644,0.0,0.0,30.0
2025-03-26,20:00,22.2525,18.787056,0.0,0.0,28.0
2025-03-26,21:00,22.1025,17.34288,0.0,0.0,27.0
2025-03-26,22:00,22.0525,17.447182,0.0,0.0,26.0
2025-03-26,23:00,20.7025,15.799297,0.0,0.0,25.0
2025-03-27,00:00,19.4025,15.041571,0.0,0.0,25.0
2025-03-27,01:00,17.6025,14.887243,0.0,0.0,27.0
2025-03-27,02:00,16.2025,13.134329,0.0,0.0,30.0
2025-03-27,03:00,14.4525,11.447969,0.0,0.0,30.0
2025-03-27,04:00,13.1025,10.24567,0.0,0.0,32.0
2025-03-27,05:00,12.1525,8.976924,0.0,0.0,40.0
2025-03-27,06:00,11.2025,8.209242,0.0,0.0,42.0
2025-03-27,07:00,10.1025,6.6449146,0.0,0.0,49.0
2025-03-27,08:00,9.6525,7.203884,0.0,0.0,50.0
2025-03-27,09:00,8.7025,6.1535015,0.0,0.0,57.0
2025-03-27,10:00,8.2025,5.4658537,0.0,0.0,55.0
2025-03-27,11:00,8.5525,5.282113,0.0,0.0,49.0
2025-03-27,12:00,8.1525,4.742737,0.0,0.0,46.0
2025-03-27,13:00,11.3025,8.089785,0.0,0.0,42.0
2025-03-27,14:00,14.502501,10.654824,0.0,0.0,32.0
2025-03-27,15:00,16.2525,12.631487,0.0,0.0,31.0
2025-03-27,16:00,18.0525,15.711817,0.0,0.0,29.0
2025-03-27,17:00,19.8025,18.179443,0.0,0.0,25.0
2025-03-27,18:00,20.9525,19.771088,0.0,0.0,24.0
2025-03-27,19:00,22.5525,21.955423,0.0,0.0,22.0
2025-03-27,20:00,23.8525,22.841204,0.0,0.0,19.0
2025-03-27,21:00,23.6525,20.702888,0.0,0.0,17.0
2025-03-27,22:00,23.0025,19.988556,0.0,0.0,20.0
2025-03-27,23:00,22.4025,19.559221,0.0,0.0,21.0
2025-03-28,00:00,20.2025,17.012646,0.0,0.0,23.0
2025-03-28,01:00,18.1525,14.893999,0.0,0.0,28.0
2025-03-28,02:00,17.3025,14.584793,0.0,1.0,30.0
2025-03-28,03:00,16.3525,13.339764,0.0,0.0,31.0
2025-03-28,04:00,15.752501,12.735434,0.0,0.0,34.0
2025-03-28,05:00,14.4025,11.668068,0.0,1.0,43.0
2025-03-28,06:00,14.5525,11.521715,0.0,0.0,40.0
2025-03-28,07:00,13.2025,10.20889,0.0,0.0,44.0
2025-03-28,08:00,13.1025,10.264352,0.0,3.0,44.0
2025-03-28,09:00,13.502501,10.384155,0.0,3.0,43.0
2025-03-28,10:00,12.252501,9.199661,0.0,1.0,49.0
2025-03-28,11:00,11.9025,8.979505,0.0,1.0,54.0
2025-03-28,12:00,11.752501,9.4333725,0.0,1.0,59.0
2025-03-28,13:00,13.7025,12.2351,0.0,0.0,65.0
2025-03-28,14:00,16.8025,14.659378,0.0,0.0,48.0
2025-03-28,15:00,19.6025,17.47922,0.0,0.0,42.0
2025-03-28,16:00,21.9025,21.035452,0.0,0.0,37.0
2025-03-28,17:00,23.6525,22.994146,0.0,0.0,33.0
2025-03-28,18:00,25.3025,24.893963,0.0,0.0,28.0
2025-03-28,19:00,26.5025,25.724806,0.0,0.0,24.0
2025-03-28,20:00,26.5025,24.955116,0.0,0.0,25.0
2025-03-28,21:00,26.8525,24.31449,0.0,0.0,23.0
2025-03-28,22:00,26.6025,23.68021,0.0,0.0,25.0
2025-03-28,23:00,25.3025,22.10808,0.0,0.0,27.0
2025-03-29,00:00,23.4525,20.205673,0.0,0.0,25.0
2025-03-29,01:00,21.5025,19.579018,0.0,0.0,31.0
2025-03-29,02:00,21.0025,18.580263,0.0,1.0,34.0
2025-03-29,03:00,20.1025,17.886553,0.0,1.0,39.0
2025-03-29,04:00,20.2025,18.08302,0.0,3.0,41.0
2025-03-29,05:00,20.0025,18.297909,0.0,2.0,45.0
2025-03-29,06:00,19.6025,16.895508,0.0,2.0,48.0
2025-03-29,07:00,18.7025,17.238724,0.0,0.0,62.0
2025-03-29,08:00,18.6025,17.707144,0.0,1.0,67.0
2025-03-29,09:00,17.8525,16.989288,0.0,2.0,73.0
2025-03-29,10:00,17.3525,16.521652,0.0,1.0,73.0
2025-03-29,11:00,17.0025,16.533506,0.0,2.0,74.0
2025-03-29,12:00,17.3025,16.787012,0.0,2.0,75.0
2025-03-29,13:00,17.3025,16.898464,0.0,2.0,80.0
2025-03-29,14:00,17.4525,17.071701,0.0,3.0,78.0
2025-03-29,15:00,19.6025,19.511806,0.0,0.0,73.0
2025-03-29,16:00,20.0525,19.792831,0.0,3.0,73.0
2025-03-29,17:00,21.0525,20.41166,0.0,3.0,68.0
2025-03-29,18:00,21.3025,20.58759,0.0,3.0,63.0
2025-03-29,19:00,20.3525,20.265001,0.0,3.0,69.0
2025-03-29,20:00,21.2025,20.215626,0.0,3.0,63.0
2025-03-29,21:00,21.9025,20.089169,0.0,3.0,52.0
2025-03-29,22:00,21.9025,19.88709,0.0,3.0,51.0
2025-03-29,23:00,21.3525,20.32769,0.0,2.0,56.0
2025-03-30,00:00,20.3025,19.65844,0.0,1.0,58.0
2025-03-30,01:00,19.3525,19.194633,0.0,0.0,61.0
2025-03-30,02:00,18.9525,18.522459,0.0,0.0,65.0
2025-03-30,03:00,18.9525,17.43281,0.0,0.0,58.0
2025-03-30,04:00,17.7525,16.38615,0.0,1.0,63.0
2025-03-30,05:00,17.1525,16.016237,0.0,0.0,71.0
2025-03-30,06:00,17.6025,16.48196,0.0,0.0,74.0
2025-03-30,07:00,17.1525,16.482279,0.0,0.0,81.0
2025-03-30,08:00,16.7025,16.06282,0.0,0.0,83.0
2025-03-30,09:00,17.0525,17.134241,0.0,0.0,83.0
2025-03-30,10:00,16.1025,15.622513,0.0,1.0,88.0
2025-03-30,11:00,15.3025,15.30781,0.0,2.0,92.0
2025-03-30,12:00,15.7025,15.778442,0.0,3.0,95.0
2025-03-30,13:00,15.9025,16.257677,0.0,3.0,93.0
2025-03-30,14:00,16.2525,17.183983,0.0,3.0,97.0
2025-03-30,15:00,17.2025,18.324694,0.3,51.0,92.0
2025-03-30,16:00,17.6025,19.021805,0.0,3.0,93.0
2025-03-30,17:00,18.9025,20.80639,0.0,3.0,93.0
2025-03-30,18:00,20.6525,22.05262,0.0,3.0,82.0
2025-03-30,19:00,21.5525,23.039448,0.0,3.0,79.0
2025-03-30,20:00,21.8525,24.000246,0.0,3.0,81.0
2025-03-30,21:00,22.5025,24.770273,0.0,2.0,78.0
2025-03-30,22:00,21.7025,22.76819,0.0,3.0,73.0
2025-03-30,23:00,20.9025,22.857258,0.0,3.0,83.0
2025-03-31,00:00,20.1025,21.475634,0.0,3.0,83.0
2025-03-31,01:00,19.6525,20.451328,0.0,3.0,87.0
2025-03-31,02:00,19.3025,20.397112,0.0,3.0,89.0
2025-03-31,03:00,19.2525,20.738224,0.0,3.0,91.0
2025-03-31,04:00,19.1025,19.78379,0.0,3.0,93.0
2025-03-31,05:00,19.0025,20.688179,0.0,3.0,94.0
2025-03-31,06:00,18.8525,20.740608,0.0,3.0,93.0
2025-03-31,07:00,18.5025,20.529667,0.0,3.0,96.0
2025-03-31,08:00,18.0025,19.485485,0.0,3.0,99.0
2025-03-31,09:00,18.5025,20.139364,0.0,3.0,96.0
2025-03-31,10:00,18.4025,20.083448,0.0,3.0,97.0
2025-03-31,11:00,18.5525,20.167803,0.0,3.0,94.0
2025-03-31,12:00,18.4525,19.940758,0.0,3.0,96.0
2025-03-31,13:00,18.5025,19.955244,0.0,3.0,98.0
2025-03-31,14:00,18.6025,20.157448,0.1,51.0,96.0
2025-03-31,15:00,19.6025,21.299482,0.0,3.0,92.0
2025-03-31,16:00,20.3025,21.980843,0.2,51.0,91.0
2025-03-31,17:00,18.9525,19.731577,1.4,61.0,96.0
2025-03-31,18:00,16.7025,17.263317,0.4,51.0,93.0
2025-03-31,19:00,17.4025,18.092072,0.4,51.0,93.0
2025-03-31,20:00,18.5525,20.054495,0.0,3.0,93.0
2025-03-31,21:00,19.7025,20.541145,0.0,3.0,86.0
2025-03-31,22:00,20.1025,20.337038,0.0,3.0,82.0
2025-03-31,23:00,19.2025,19.504072,0.0,3.0,82.0
2025-04-01,00:00,19.3525,20.603598,0.0,0.0,82.0
2025-04-01,01:00,18.1525,18.739231,0.0,0.0,85.0
2025-04-01,02:00,17.5025,16.817978,0.0,0.0,87.0
2025-04-01,03:00,16.3025,15.048691,0.0,0.0,83.0
2025-04-01,04:00,14.9025,13.486895,0.0,0.0,83.0
2025-04-01,05:00,13.6525,11.934208,0.0,0.0,85.0
2025-04-01,06:00,12.3525,10.09444,0.0,0.0,87.0
2025-04-01,07:00,10.752501,8.334647,0.0,0.0,84.0
2025-04-01,08:00,9.8025,7.1285925,0.0,0.0,86.0
2025-04-01,09:00,8.9525,6.2251883,0.0,0.0,87.0
2025-04-01,10:00,8.1025,5.7424545,0.0,0.0,88.0
2025-04-01,11:00,7.5525002,5.2564144,0.0,3.0,89.0
2025-04-01,12:00,7.5525002,5.485633,0.0,2.0,93.0
2025-04-01,13:00,8.8025,6.816827,0.0,1.0,89.0
2025-04-01,14:00,11.3025,9.525457,0.0,0.0,78.0
2025-04-01,15:00,13.8025,13.153553,0.0,0.0,73.0
2025-04-01,16:00,16.6025,16.836325,0.0,0.0,60.0
2025-04-01,17:00,20.4525,21.971903,0.0,0.0,44.0
2025-04-01,18:00,22.4025,22.735891,0.0,0.0,33.0
2025-04-01,19:00,23.7525,24.090939,0.0,0.0,30.0
2025-04-01,20:00,24.6525,24.25467,0.0,0.0,28.0
2025-04-01,21:00,25.4025,23.970577,0.0,0.0,26.0
2025-04-01,22:00,25.1025,22.507555,0.0,0.0,24.0
2025-04-01,23:00,23.8525,21.21947,0.0,0.0,26.0
2025-04-02,00:00,22.0025,20.060133,0.0,0.0,30.0
2025-04-02,01:00,20.2525,18.71954,0.0,0.0,39.0
2025-04-02,02:00,19.6025,17.811789,0.0,1.0,41.0
2025-04-02,03:00,18.3525,16.156641,0.0,2.0,46.0
2025-04-02,04:00,18.3525,16.370352,0.0,2.0,50.0
2025-04-02,05:00,17.9025,15.494459,0.0,0.0,49.0
2025-04-02,06:00,17.5025,16.291622,0.0,1.0,55.0
2025-04-02,07:00,16.3525,15.067476,0.0,3.0,66.0
2025-04-02,08:00,17.0025,15.592348,0.0,0.0,67.0
2025-04-02,09:00,16.8025,16.719067,0.0,3.0,79.0
2025-04-02,10:00,16.9025,16.548702,0.0,3.0,79.0
2025-04-02,11:00,17.5025,17.872969,0.0,3.0,79.0
2025-04-02,12:00,17.0525,16.797562,0.0,3.0,84.0
2025-04-02,13:00,17.6525,18.066519,0.0,3.0,92.0
2025-04-02,14:00,18.1525,18.504585,0.0,3.0,90.0
2025-04-02,15:00,19.2525,19.980692,0.0,3.0,90.0
2025-04-02,16:00,20.3025,21.300402,0.0,3.0,89.0
2025-04-02,17:00,21.7025,22.57555,0.0,3.0,87.0
2025-04-02,18:00,22.9525,24.242407,0.0,3.0,83.0
2025-04-02,19:00,24.5025,25.925909,0.0,1.0,74.0
2025-04-02,20:00,26.3525,28.098003,0.0,1.0,68.0
2025-04-02,21:00,27.1025,28.294899,0.0,1.0,62.0
2025-04-02,22:00,27.7025,28.92632,0.0,0.0,60.0
2025-04-02,23:00,26.9025,27.573492,0.0,0.0,56.0
2025-04-03,00:00,25.8025,26.446447,0.0,0.0,56.0
2025-04-03,01:00,25.0525,25.858475,0.0,1.0,60.0
2025-04-03,02:00,23.7025,24.450497,0.0,3.0,69.0
2025-04-03,03:00,22.9025,24.654127,0.0,0.0,72.0
2025-04-03,04:00,22.5025,23.760569,0.0,0.0,69.0
2025-04-03,05:00,21.6525,22.527367,0.0,0.0,73.0
2025-04-03,06:00,20.5025,21.156988,0.0,0.0,79.0
2025-04-03,07:00,20.5525,21.903776,0.0,0.0,86.0
2025-04-03,08:00,20.1025,21.606285,0.0,3.0,88.0
2025-04-03,09:00,19.1025,21.39332,0.0,0.0,93.0
2025-04-03,10:00,19.1525,20.860147,0.0,0.0,91.0
2025-04-03,11:00,18.9025,20.576288,0.0,1.0,93.0
2025-04-03,12:00,19.3525,21.23991,0.0,3.0,95.0
2025-04-03,13:00,19.9025,21.784906,0.0,1.0,97.0
2025-04-03,14:00,21.4525,23.887878,0.0,3.0,95.0
2025-04-03,15:00,22.3025,24.43428,0.0,3.0,89.0
2025-04-03,16:00,23.6525,26.33421,0.0,3.0,85.0
2025-04-03,17:00,24.8025,26.627796,0.0,3.0,79.0
2025-04-03,18:00,26.3525,28.379059,0.0,1.0,68.0
2025-04-03,19:00,27.8525,29.266174,0.0,1.0,60.0
2025-04-03,20:00,28.1025,29.547043,0.0,1.0,58.0
2025-04-03,21:00,28.3025,28.70929,0.0,1.0,53.0
2025-04-03,22:00,27.3025,28.182308,0.0,0.0,55.0
2025-04-03,23:00,26.0025,27.104156,0.0,0.0,62.0
2025-04-04,00:00,26.1525,27.149992,0.0,3.0,55.0
2025-04-04,01:00,24.2525,25.582684,0.0,3.0,65.0
2025-04-04,02:00,23.7025,24.900967,0.0,0.0,70.0
2025-04-04,03:00,22.3025,24.0696,0.0,2.0,80.0
2025-04-04,04:00,22.4025,24.138895,0.0,2.0,76.0
2025-04-04,05:00,21.6525,23.081839,0.0,0.0,79.0
2025-04-04,06:00,21.4025,23.1964,0.0,2.0,81.0
2025-04-04,07:00,20.9525,22.865238,0.0,2.0,83.0
2025-04-04,08:00,20.1025,22.093761,0.0,1.0,88.0
2025-04-04,09:00,19.4525,21.433432,0.0,0.0,89.0
2025-04-04,10:00,19.0525,20.953259,0.0,0.0,90.0
2025-04-04,11:00,18.7525,20.657743,0.0,0.0,93.0
2025-04-04,12:00,18.9025,20.860952,0.0,3.0,94.0
2025-04-04,13:00,19.5525,21.935337,0.0,45.0,98.0
2025-04-04,14:00,20.6525,23.104471,0.0,3.0,95.0
2025-04-04,15:00,22.7025,25.675585,0.0,0.0,87.0
2025-04-04,16:00,24.9525,27.687325,0.0,3.0,77.0
2025-04-04,17:00,26.4525,28.5168,0.0,0.0,68.0
2025-04-04,18:00,28.0025,31.035416,0.0,1.0,59.0
2025-04-04,19:00,28.7525,30.156822,0.0,3.0,55.0
2025-04-04,20:00,28.9025,30.213905,0.0,3.0,53.0
2025-04-04,21:00,29.0025,30.713882,0.0,2.0,52.0
2025-04-04,22:00,28.8025,30.673332,0.0,1.0,54.0
2025-04-04,23:00,28.4525,29.358154,0.0,2.0,51.0
2025-04-05,00:00,25.8525,27.470295,0.0,0.0,62.0
2025-04-05,01:00,25.3025,26.462543,0.0,0.0,60.0
2025-04-05,02:00,24.4525,25.901783,0.0,0.0,67.0
2025-04-05,03:00,23.7525,25.368015,0.0,0.0,72.0
2025-04-05,04:00,23.4025,25.148268,0.0,0.0,71.0
2025-04-05,05:00,22.5025,24.21188,0.0,0.0,73.0
2025-04-05,06:00,21.6025,23.722803,0.0,0.0,80.0
2025-04-05,07:00,20.8525,22.824076,0.0,0.0,84.0
2025-04-05,08:00,20.2025,22.114073,0.0,0.0,86.0
2025-04-05,09:00,19.5025,21.514362,0.0,0.0,89.0
2025-04-05,10:00,19.1525,21.311554,0.0,0.0,91.0
2025-04-05,11:00,18.7525,20.782484,0.0,0.0,94.0
2025-04-05,12:00,18.8525,20.587416,0.0,0.0,96.0
2025-04-05,13:00,20.3025,22.55651,0.0,0.0,92.0
2025-04-05,14:00,22.3025,25.100863,0.0,1.0,90.0
2025-04-05,15:00,23.9525,25.942917,0.0,3.0,78.0
2025-04-05,16:00,25.4525,26.40385,0.0,3.0,67.0
2025-04-05,17:00,27.8525,29.052536,0.0,1.0,55.0
2025-04-05,18:00,29.0025,30.256798,0.0,0.0,48.0
2025-04-05,19:00,29.3025,30.30679,0.0,1.0,49.0
2025-04-05,20:00,29.4025,29.565468,0.0,1.0,48.0
2025-04-05,21:00,29.5525,29.079807,0.0,1.0,45.0
2025-04-05,22:00,29.0025,28.185665,0.0,0.0,45.0
2025-04-05,23:00,28.0025,27.374239,0.0,0.0,45.0
2025-04-06,00:00,26.1525,25.936752,0.0,0.0,49.0
2025-04-06,01:00,25.6025,25.98876,0.0,0.0,52.0
2025-04-06,02:00,24.6525,24.58236,0.0,0.0,58.0
2025-04-06,03:00,23.8025,23.980183,0.0,0.0,62.0
2025-04-06,04:00,22.9525,22.85128,0.0,0.0,66.0
2025-04-06,05:00,22.3025,22.150238,0.0,0.0,68.0
2025-04-06,06:00,21.6525,21.97759,0.0,0.0,72.0
2025-04-06,07:00,20.7525,21.478117,0.0,0.0,82.0
2025-04-06,08:00,20.2025,21.38225,0.0,0.0,84.0
2025-04-06,09:00,20.1525,22.09308,0.0,3.0,88.0
2025-04-06,10:00,19.7025,21.252483,0.0,3.0,88.0
2025-04-06,11:00,19.6525,22.500593,0.0,3.0,92.0
2025-04-06,12:00,19.3525,22.034307,0.0,3.0,95.0
2025-04-06,13:00,19.8525,22.739262,0.0,3.0,94.0
2025-04-06,14:00,20.0025,22.323526,0.0,3.0,92.0
2025-04-06,15:00,20.4025,22.87519,0.0,3.0,89.0
2025-04-06,16:00,20.8525,23.079266,0.2,51.0,87.0
2025-04-06,17:00,19.0025,19.587269,1.1,55.0,100.0
2025-04-06,18:00,16.8025,16.088493,0.6,53.0,100.0
2025-04-06,19:00,16.5525,16.161179,1.3,61.0,99.0
2025-04-06,20:00,15.8525,15.432896,0.1,51.0,100.0
2025-04-06,21:00,15.5525,14.997742,10.1,65.0,98.0
2025-04-06,22:00,16.1025,16.34081,2.9,63.0,98.0
2025-04-06,23:00,16.2025,15.291525,0.0,3.0,98.0
2025-04-07,00:00,16.2025,16.273796,1.9000001,61.0,94.0
2025-04-07,01:00,15.752501,15.399672,1.2,55.0,96.0
2025-04-07,02:00,16.1525,17.110332,1.1,55.0,99.0
2025-04-07,03:00,16.8525,18.881977,1.5,61.0,95.0
2025-04-07,04:00,18.0525,19.44193,0.2,51.0,95.0
2025-04-07,05:00,18.6525,19.137215,1.6999999,61.0,94.0
2025-04-07,06:00,18.7025,20.03887,0.3,51.0,94.0
2025-04-07,07:00,18.5525,20.547012,3.3,63.0,97.0
2025-04-07,08:00,19.0525,19.248135,0.0,3.0,94.0
2025-04-07,09:00,19.0025,19.536753,0.1,51.0,91.0
2025-04-07,10:00,19.3525,19.257624,0.0,3.0,92.0
2025-04-07,11:00,18.8525,19.724483,1.1,55.0,95.0
2025-04-07,12:00,17.9025,18.95785,2.8,63.0,99.0
2025-04-07,13:00,17.2525,18.66268,1.4000001,61.0,99.0
2025-04-07,14:00,17.2525,18.4576,0.6,53.0,96.0
2025-04-07,15:00,16.6525,17.09979,0.2,51.0,96.0
2025-04-07,16:00,16.4525,17.142578,0.0,3.0,98.0
2025-04-07,17:00,16.9525,18.011658,0.0,3.0,95.0
2025-04-07,18:00,16.9025,17.207245,0.0,3.0,92.0
2025-04-07,19:00,15.8025,15.905331,0.70000005,53.0,97.0
2025-04-07,20:00,14.6525,13.720003,0.0,3.0,94.0
2025-04-07,21:00,14.4525,12.892893,0.5,53.0,95.0
2025-04-07,22:00,13.002501,12.020031,1.0,55.0,98.0
2025-04-07,23:00,12.6525,11.284686,0.0,3.0,95.0
2025-04-08,00:00,11.6025,9.374463,0.0,3.0,96.0
2025-04-08,01:00,9.9025,6.480176,0.0,3.0,96.0
2025-04-08,02:00,9.1025,5.4779186,0.0,3.0,94.0
2025-04-08,03:00,9.252501,5.8523426,0.0,3.0,92.0
2025-04-08,04:00,8.6025,5.1761417,0.0,0.0,88.0
2025-04-08,05:00,7.8025002,3.8537169,0.0,0.0,85.0
2025-04-08,06:00,7.2525,3.698975,0.0,0.0,84.0
2025-04-08,07:00,6.9025,3.9322262,0.0,0.0,85.0
2025-04-08,08:00,6.5525002,3.6330805,0.0,0.0,86.0
2025-04-08,09:00,6.3025002,3.3432183,0.0,0.0,87.0
2025-04-08,10:00,5.8525,2.904251,0.0,0.0,85.0
2025-04-08,11:00,5.6025,2.7436128,0.0,0.0,85.0
2025-04-08,12:00,6.0525002,3.144763,0.0,0.0,84.0
2025-04-08,13:00,8.0525,4.89756,0.0,0.0,76.0
2025-04-08,14:00,9.502501,6.4619894,0.0,0.0,77.0
2025-04-08,15:00,11.002501,8.379101,0.0,0.0,72.0
2025-04-08,16:00,11.9525,9.821448,0.0,0.0,70.0
2025-04-08,17:00,12.3025,10.303024,0.0,0.0,71.0
2025-04-08,18:00,12.3025,10.170013,0.0,0.0,67.0
2025-04-08,19:00,11.4525,8.935579,0.0,0.0,65.0
2025-04-08,20:00,11.7025,9.235791,0.0,0.0,64.0
2025-04-08,21:00,11.3525,8.139103,0.0,0.0,63.0
2025-04-08,22:00,10.6525,6.720209,0.0,0.0,63.0
2025-04-08,23:00,9.252501,5.441862,0.0,0.0,65.0
2025-04-09,00:00,7.3025002,3.8928814,0.0,0.0,73.0
2025-04-09,01:00,6.1525,2.6482878,0.0,0.0,77.0
2025-04-09,02:00,5.3025002,1.5794692,0.0,0.0,77.0
2025-04-09,03:00,4.7525,1.1208973,0.0,0.0,81.0
2025-04-09,04:00,4.2025003,1.012157,0.0,0.0,85.0
2025-04-09,05:00,3.7524998,0.49419308,0.0,0.0,86.0
2025-04-09,06:00,3.2524998,0.16216469,0.0,0.0,87.0
2025-04-09,07:00,2.9524999,0.0439291,0.0,0.0,86.0
2025-04-09,08:00,2.7524998,0.2047081,0.0,0.0,84.0
2025-04-09,09:00,2.6025,-0.4895947,0.0,0.0,85.0
2025-04-09,10:00,2.6025,-0.8967557,0.0,0.0,88.0
2025-04-09,11:00,4.1025,1.1024647,0.0,0.0,91.0
2025-04-09,12:00,4.9025,1.7187958,0.0,1.0,90.0
2025-04-09,13:00,5.6025,1.4428473,0.0,2.0,83.0
2025-04-09,14:00,6.3025002,2.3689947,0.0,1.0,81.0
2025-04-09,15:00,7.6025,4.2741337,0.0,0.0,79.0
2025-04-09,16:00,8.8525,6.493436,0.0,1.0,78.0
2025-04-09,17:00,10.1525,9.377787,0.0,1.0,76.0
2025-04-09,18:00,11.2025,10.510793,0.0,2.0,73.0
2025-04-09,19:00,18.316,17.338497,0.0,0.0,70.0
2025-04-09,20:00,19.016,17.707901,0.0,0.0,69.0
2025-04-09,21:00,19.316,17.035215,0.0,0.0,67.0
2025-04-09,22:00,19.216002,15.976631,0.0,0.0,68.0
2025-04-09,23:00,18.716002,15.62653,0.0,0.0,71.0
2025-04-10,00:00,16.816,14.178741,0.0,0.0,76.0
2025-04-10,01:00,15.815999,13.270227,0.0,0.0,45.0
2025-04-10,02:00,15.216,12.80747,0.0,2.0,47.0
2025-04-10,03:00,14.616,12.193935,0.0,0.0,49.0
2025-04-10,04:00,13.816,11.415744,0.0,0.0,52.0
2025-04-10,05:00,13.216,10.8982115,0.0,0.0,54.0
2025-04-10,06:00,12.616,10.236489,0.0,0.0,54.0
2025-04-10,07:00,12.116,9.736589,0.0,0.0,54.0
2025-04-10,08:00,11.616,9.14852,0.0,0.0,55.0
2025-04-10,09:00,11.116,8.563491,0.0,0.0,55.0
2025-04-10,10:00,10.716,8.074956,0.0,0.0,56.0
2025-04-10,11:00,10.415999,7.7677107,0.0,0.0,57.0
2025-04-10,12:00,10.816,7.993746,0.0,0.0,55.0
2025-04-10,13:00,12.816,9.499681,0.0,0.0,47.0
2025-04-10,14:00,15.216,11.714497,0.0,0.0,38.0
2025-04-10,15:00,17.616001,14.485886,0.0,0.0,34.0
2025-04-10,16:00,19.616001,17.265938,0.0,0.0,32.0
2025-04-10,17:00,21.216002,19.640244,0.0,0.0,33.0
2025-04-10,18:00,22.416,21.272171,0.0,1.0,34.0
2025-04-10,19:00,23.316,22.144386,0.0,0.0,35.0
2025-04-10,20:00,23.016,20.307653,0.0,2.0,38.0
2025-04-10,21:00,21.816,19.183094,0.0,3.0,42.0
2025-04-10,22:00,22.316,19.719986,0.0,3.0,42.0
2025-04-10,23:00,21.016,19.196032,0.0,3.0,47.0
2025-04-11,00:00,19.116001,17.913557,0.1,51.0,58.0
2025-04-11,01:00,17.716002,17.2404,0.2,51.0,69.0
2025-04-11,02:00,17.116001,16.05878,1.2,55.0,74.0
2025-04-11,03:00,16.416,15.218199,1.6,80.0,78.0
2025-04-11,04:00,15.516,15.356159,2.1,80.0,88.0
2025-04-11,05:00,14.316,13.478071,7.2,81.0,96.0
2025-04-11,06:00,12.415999,10.569586,10.2,81.0,95.0
2025-04-11,07:00,12.516,11.073238,4.1,63.0,94.0
2025-04-11,08:00,12.716,11.898365,0.5,53.0,93.0
2025-04-11,09:00,12.415999,11.930883,0.0,3.0,92.0
2025-04-11,10:00,12.216,10.9746275,0.0,3.0,93.0
2025-04-11,11:00,11.415999,9.524479,0.2,51.0,93.0
2025-04-11,12:00,11.116,9.255477,0.0,0.0,94.0
2025-04-11,13:00,11.716,9.653433,0.0,2.0,89.0
2025-04-11,14:00,12.316,10.149375,0.0,3.0,85.0
2025-04-11,15:00,12.016,9.317536,0.0,3.0,81.0
2025-04-11,16:00,12.116,8.942363,0.0,3.0,76.0
2025-04-11,17:00,13.216,9.855215,0.0,3.0,68.0
2025-04-11,18:00,15.316,12.392567,0.0,1.0,58.0
2025-04-11,19:00,16.016,13.4169445,0.0,0.0,55.0
2025-04-11,20:00,15.116,11.199288,0.0,0.0,55.0
2025-04-11,21:00,14.516,10.323868,0.0,0.0,57.0
2025-04-11,22:00,13.316,8.948185,0.0,0.0,60.0
2025-04-11,23:00,11.915999,8.051604,0.0,3.0,67.0
2025-04-12,00:00,11.216,7.5123653,0.0,3.0,72.0
2025-04-12,01:00,10.516,6.7478237,0.0,3.0,75.0
2025-04-12,02:00,10.016,5.941931,0.0,3.0,73.0
2025-04-12,03:00,9.216,5.124979,0.0,0.0,73.0
2025-04-12,04:00,8.716,4.57018,0.0,0.0,73.0
2025-04-12,05:00,8.415999,4.228508,0.0,0.0,72.0
2025-04-12,06:00,8.016,3.9388676,0.0,0.0,73.0
2025-04-12,07:00,7.516,3.522334,0.0,0.0,77.0
2025-04-12,08:00,7.1159997,3.1094208,0.0,0.0,78.0
2025-04-12,09:00,6.6159997,2.5170708,0.0,0.0,78.0
2025-04-12,10:00,6.2159996,2.0347023,0.0,0.0,78.0
2025-04-12,11:00,5.6159997,1.2890649,0.0,0.0,79.0
2025-04-12,12:00,5.7159996,1.1819658,0.0,2.0,77.0
2025-04-12,13:00,6.7159996,1.6310778,0.0,1.0,65.0
2025-04-12,14:00,8.116,3.3389025,0.0,3.0,56.0
2025-04-12,15:00,10.516,6.366542,0.0,0.0,48.0
2025-04-12,16:00,12.516,9.060348,0.0,0.0,41.0
2025-04-12,17:00,14.016,10.915893,0.0,0.0,37.0
2025-04-12,18:00,15.116,12.205746,0.0,0.0,34.0
2025-04-12,19:00,15.716,12.406752,0.0,0.0,32.0
2025-04-12,20:00,15.866,11.800987,0.0,0.0,31.0
2025-04-12,21:00,15.616,10.763958,0.0,0.0,31.0
2025-04-12,22:00,14.866,9.364377,0.0,0.0,33.0
2025-04-12,23:00,13.816,8.847231,0.0,0.0,37.0
2025-04-13,00:00,12.816,8.201886,0.0,0.0,40.0
2025-04-13,01:00,12.165999,7.888666,0.0,0.0,42.0
2025-04-13,02:00,11.566,7.6049623,0.0,0.0,44.0
2025-04-13,03:00,11.016,7.305069,0.0,0.0,46.0
2025-04-13,04:00,10.415999,6.881505,0.0,0.0,49.0
